src_new\org\argouml\application\Main.java,src_new\org\argouml\uml\notation\ActionStateNotation.java,1
src_new\org\argouml\application\Main.java,src_new\org\argouml\uml\notation\AttributeNotation.java,1
src_new\org\argouml\application\Main.java,src_new\org\argouml\uml\notation\OperationNotation.java,1
src_new\org\argouml\application\Main.java,src_new\org\argouml\uml\notation\uml\ActionStateNotationUml.java,1
src_new\org\argouml\application\Main.java,src_new\org\argouml\uml\notation\uml\AttributeNotationUml.java,1
src_new\org\argouml\application\Main.java,src_new\org\argouml\uml\notation\uml\OperationNotationUml.java,1
src_new\org\argouml\application\Main.java,src_new\org\argouml\ui\targetmanager\ActionAddOperation.java,1
src_new\org\argouml\cognitive\Decision.java,src_new\org\argouml\cognitive\Goal.java,1
src_new\org\argouml\cognitive\Decision.java,src_new\org\argouml\cognitive\ToDoItem.java,1
src_new\org\argouml\cognitive\Decision.java,src_new\org\argouml\cognitive\ToDoList.java,1
src_new\org\argouml\cognitive\Decision.java,src_new\org\argouml\uml\cognitive\critics\CrUML.java,1
src_new\org\argouml\cognitive\Decision.java,src_new\org\argouml\util\FileFilters.java,1
src_new\org\argouml\cognitive\Decision.java,src_new\org\argouml\application\configuration\ConfigurationProperties.java,1
src_new\org\argouml\cognitive\Decision.java,src_new\org\argouml\model\uml\UmlModelEventPump.java,1
src_new\org\argouml\cognitive\Decision.java,src_new\org\argouml\cognitive\ResolvedCritic.java,1
src_new\org\argouml\cognitive\Decision.java,src_new\org\argouml\uml\util\namespace\StringNamespace.java,1
src_new\org\argouml\cognitive\Decision.java,src_new\org\argouml\persistence\ResolvedCriticXMLHelper.java,1
src_new\org\argouml\cognitive\Decision.java,src_new\org\argouml\persistence\XMIParser.java,1
src_new\org\argouml\cognitive\DecisionModel.java,src_new\org\argouml\cognitive\Designer.java,2
src_new\org\argouml\cognitive\DecisionModel.java,src_new\org\argouml\cognitive\ToDoList.java,1
src_new\org\argouml\cognitive\DecisionModel.java,src_new\org\argouml\cognitive\ui\ToDoByDecision.java,1
src_new\org\argouml\cognitive\DecisionModel.java,src_new\org\argouml\cognitive\ItemUID.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\cognitive\Poster.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\cognitive\ToDoItem.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\cognitive\ToDoList.java,6
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\cognitive\checklist\ui\TabChecklist.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\cognitive\critics\CompoundCritic.java,2
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\cognitive\critics\Critic.java,3
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\cognitive\ui\DesignIssuesDialog.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\cognitive\ui\GoalsDialog.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\cognitive\ui\ToDoByDecision.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\ui\Actions.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\uml\diagram\activity\ui\UMLActivityDiagram.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\uml\diagram\collaboration\ui\UMLCollaborationDiagram.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\uml\diagram\deployment\ui\UMLDeploymentDiagram.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\uml\diagram\state\ui\UMLStateDiagram.java,1
src_new\org\argouml\cognitive\Designer.java,src_new\org\argouml\uml\diagram\static_structure\ui\FigClass.java,1
